"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL316561";"PROGLUMIDE";"BINOSIDE|CR-242|DL-PROGLUMIDE|GASTROTOPIC|MIDELID|MILID|NSC-757841|Nulsa|PROGLUMIDE|PROMID|ULCUTIN|W-5219|XYLAMIDE";"Small molecule";"4.0";"334.42";"124";"566";"2.30";"86.71";"3";"2";"0";"10";"N";"0.69";"4.42";"None";"2.14";"-0.73";"1";"MOL";"0";"24";"6";"2";"0";"334.1893";"-0.65";"ACID";"C18H26N2O4";"CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1";"DGMKFQYCZXERLX-UHFFFAOYSA-N"
"CHEMBL2107830";"EMPAGLIFLOZIN";"BI 10773|BI-10773|BI10773|EMPAGLIFLOZIN|JARDIANCE";"Small molecule";"4.0";"450.92";"5";"19";"1.61";"108.61";"7";"4";"0";"6";"N";"0.53";"12.57";"None";"1.66";"1.66";"2";"MOL";"0";"31";"7";"4";"0";"450.1445";"0.89";"NEUTRAL";"C23H27ClO7";"OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O";"OBWASQILIWPZMG-QZMOQZSNSA-N"
"CHEMBL709";"ALFUZOSIN";"ALFUZOSIN|Alfuzosin|NSC-760065|Uroxatral";"Small molecule";"4.0";"389.46";"45";"125";"1.35";"111.83";"8";"2";"0";"8";"N";"0.65";"None";"7.30";"1.19";"0.94";"2";"MOL";"0";"28";"9";"3";"0";"389.2063";"-0.80";"NEUTRAL";"C19H27N5O4";"COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC";"WNMJYKCGWZFFKR-UHFFFAOYSA-N"
"CHEMBL902";"FAMOTIDINE";"AMFAMOX|FADUL|FAMODIL|FAMOSAN|FAMOTIDINE|FAMOTIDINE PRESERVATIVE FREE|FAMOTIDINE PRESERVATIVE FREE (PHARMACY BULK)|FAMOXAL|Fluxid|GANOR|GASTRIDIN|GASTROPEN|L 643341|LECEDIL|MK-208|MOTIAX|MUCLOX|NSC-757810|PEPCID AC|PEPCID PRESERVATIVE FREE|PEPCID RPD|PEPCIDAC|PEPDINE|PEPDUL|Pepcid|YM-11170";"Small molecule";"4.0";"337.46";"203";"2206";"-0.77";"175.83";"6";"4";"0";"7";"N";"0.29";"9.29";"8.38";"-1.95";"-2.67";"1";"MOL";"0";"20";"9";"8";"1";"337.0449";"-1.83";"NEUTRAL";"C8H15N7O2S3";"NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1";"XUFQPHANEAPEMJ-UHFFFAOYSA-N"
"CHEMBL1514";"LEVOMETHADYL ACETATE";"LAA-M|LAAM|LEVACETYLMETHADOL|LEVO-ALPHACETYLMETHADOL|LEVOACETYL METHADOL|LEVOMETHADYL ACETATE|Levomethadyl acetate";"Small molecule";"4.0";"353.51";"6";"9";"4.65";"29.54";"3";"0";"0";"8";"N";"0.65";"None";"9.87";"4.88";"2.45";"2";"MOL";"0";"26";"3";"0";"0";"353.2355";"0.13";"BASE";"C23H31NO2";"CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1";"XBMIVRRWGCYBTQ-AVRDEDQJSA-N"
"CHEMBL535650";"MEFLOQUINE HYDROCHLORIDE";"Fansimef|LORIAM|Lariam|MEFLOQUINE HCL|MEFLOQUINE HYDROCHLORIDE|MEFLOQUINI HYDROCHLORIDUM|NSC-157387|RO 21-5998/001|RO-21-5998|RO-215998001|WR-142490";"Small molecule";"4.0";"414.78";"29";"77";"4.45";"45.15";"3";"2";"0";"2";"N";"0.76";"13.79";"9.46";"4.11";"2.07";"2";"MOL";"0";"26";"3";"2";"0";"378.1167";"0.03";"BASE";"C17H17ClF6N2O";"Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1";"WESWYMRNZNDGBX-UHFFFAOYSA-N"
"CHEMBL1796997";"HELIUM";"E-939|E939|HELIUM|HELIUM-4|INS NO.939|INS-939";"Small molecule";"4.0";"4.00";"1";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"4.0026";"None";"None";"He";"[He]";"SWQJXJOGLNCZEY-UHFFFAOYSA-N"
"CHEMBL58510";"CHLOROQUINE PHOSPHATE";"ARECHIN|AVLOCLOR|Aralen|CHLOROQUINE DIPHOSPHATE|CHLOROQUINE PHOSPHATE|CHLOROQUINI PHOSPHAS|Chloroquine Diphosphate|Chloroquine Phosphate|MALAQUIN|MALARIVON|NSC-14050|RESOCHIN|SN-7618|WR-1522";"Small molecule";"4.0";"515.87";"49";"325";"4.81";"28.16";"3";"1";"0";"8";"N";"0.76";"None";"10.32";"3.93";"0.88";"2";"MOL";"0";"22";"3";"1";"0";"319.1815";"-1.27";"BASE";"C18H32ClN3O8P2";"CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O";"QKICWELGRMTQCR-UHFFFAOYSA-N"
"CHEMBL1200574";"SODIUM CHLORIDE";"0.9% NACL|0.9% SALINE|0.9% SALINE SOLUTION|10% SODIUM CHLORIDE INJECTION|AQSIA (BALANCED SALT SOLN)|ASKINA|ASKINA JET|B1655|BALANCED SALT|BRONCHO SALINE|BSS (BALANCED SALT SOLN)|FLOWFUSOR|FRESENIUS|HYPROMELLOSE IN RINGERS SOLN|IOCARE (BALANCED SALT SOLN)|IRRICLENS|ISOT SALINE|ISOTONIC|ISOTONIC SALINE|ISOTONIC SODIUM CHLORIDE SOLUTION|LABMIST|LOCKES|LS-1700|MACOPERF|MINIVERSOL|MURO 128|NACL 0.9%|NINE LIVES|NORMAL SALINE|NORMASOL|NSC-77364|OFT CUSI ANTIEDEMA|OPTIFLO S|PHYSIOMER|RINGER'S|RINGER-LOCKE|RNS-60 COMPONENT SALINE|RNS60 COMPONENT SALINE|S-CHLOR SF|SALEX|SALINE|SALINE SOLUTION|SALINE STERIPOULE|SALINEX|SEA WATER|SLOW SOD|SODICLOR|SODIUM CHLORIDE|SODIUM CHLORIDE 14.6%|SODIUM CHLORIDE 23.4%|SODIUM CHLORIDE SOLUTION|SODIUM CHLORIDE, HYPERTONIC|STERAC|STERI-WASH|STERIJET|SYRISAL|Sodium Chloride, Hypertonic|TOPICLENS|TUBILUX|Table Salt|URIFLEX-S|URIFLEX-SP|UROCLENS|VITACLEAN";"Small molecule";"4.0";"58.44";"15";"136";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"57.9586";"None";"None";"ClNa";"[Cl-].[Na+]";"FAPWRFPIFSIZLT-UHFFFAOYSA-M"
"CHEMBL1200538";"BETAMETHASONE ACETATE";"BETAMETHASONE 21-ACETATE|BETAMETHASONE ACETATE|NSC-759196";"Small molecule";"4.0";"434.50";"5";"26";"2.47";"100.90";"6";"2";"0";"3";"N";"0.66";"12.44";"None";"2.12";"2.12";"0";"MOL";"0";"31";"6";"2";"0";"434.2105";"2.00";"NEUTRAL";"C24H31FO6";"CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C";"AKUJBENLRBOFTD-QZIXMDIESA-N"
"CHEMBL539";"ACETIC ACID";"ACETIC|ACETIC ACID|ACETIC ACID GLACIAL|ACETIC ACID, DILUTED|ACETIC ACID, GLACIAL|ACETIC ACID,GLACIAL|ACETICUM ACIDUM|ACETOPYRINE|ACI-JEL|ACIDUM ACETICUM|ACIDUM ACETICUM GLACIALE|ACOPYRINE|ANTIPYRINE ACETYLSALICYLATE|Acetasol|Acetic Acid|Acetic Acid, Glacial|Acetic acid|DISTILLED VINEGAR|E-260|E260|EARCALM|FEMA NO. 2006|GLACIAL ACETIC ACID|INS NO.260|INS-260|NSC-111201|NSC-112209|NSC-115870|NSC-127175|NSC-132953|NSC-406306|ORTHOACETIC ACID|Orlex|PYROSAL|VINEGAR|VINEGAR ACID|Vosol";"Small molecule";"4.0";"60.05";"20";"128";"0.09";"37.30";"1";"1";"0";"0";"Y";"0.43";"4.54";"None";"-0.22";"-3.00";"0";"MOL";"0";"4";"2";"1";"0";"60.0211";"0.47";"ACID";"C2H4O2";"CC(=O)O";"QTBSBXVTEAMEQO-UHFFFAOYSA-N"
"CHEMBL2110948";"POLDINE";"POLDINE";"Small molecule";"4.0";"340.44";"1";"2";"2.70";"46.53";"3";"1";"0";"5";"N";"0.67";"11.05";"None";"-0.97";"-0.97";"2";"MOL";"0";"25";"4";"1";"0";"340.1907";"0.50";"NEUTRAL";"C21H26NO3+";"C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1";"CQRKVVAGMJJJSR-UHFFFAOYSA-N"
"CHEMBL1734";"SOLIFENACIN";"NSC-759144|SOLIFENACIN|Solifenacin|VESICARE";"Small molecule";"4.0";"362.47";"28";"52";"3.86";"32.78";"3";"0";"0";"2";"N";"0.81";"None";"8.88";"3.96";"2.47";"2";"MOL";"0";"27";"4";"0";"0";"362.1994";"-0.06";"BASE";"C23H26N2O2";"O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1";"FBOUYBDGKBSUES-VXKWHMMOSA-N"
"CHEMBL741";"LAMOTRIGINE";"BW 430C|BW-430C|LAMICTAL CD|LAMICTAL ODT|LAMICTAL XR|LAMOTRIGINE|Lamictal|NSC-759171";"Small molecule";"4.0";"256.10";"173";"954";"2.01";"90.71";"5";"2";"0";"1";"N";"0.81";"None";"5.89";"1.93";"1.91";"2";"MOL";"0";"16";"5";"4";"0";"255.0079";"-1.11";"NEUTRAL";"C9H7Cl2N5";"Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1";"PYZRQGJRPPTADH-UHFFFAOYSA-N"
"CHEMBL86715";"PROCYCLIDINE";"ELORINE|KEMADRINE|LERGINE|NSC-169103|PROCYCLIDINE|TRICOLOID|VAGOSIN";"Small molecule";"4.0";"287.45";"14";"47";"3.94";"23.47";"2";"1";"0";"5";"N";"0.89";"13.84";"9.45";"3.79";"1.75";"1";"MOL";"0";"21";"2";"1";"0";"287.2249";"-0.45";"BASE";"C19H29NO";"OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1";"WYDUSKDSKCASEF-UHFFFAOYSA-N"
"CHEMBL4596392";"DEUCRAVACITINIB";"DEUCRAVACITINIB";"Small molecule";"4.0";"422.45";"1";"2";"1.73";"135.95";"9";"3";"0";"7";"N";"0.52";"11.09";"3.35";"2.10";"2.10";"3";"MOL";"0";"31";"11";"3";"1";"422.1815";"-1.33";"NEUTRAL";"C20H22N8O3";"CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC";"BZZKEPGENYLQSC-UHFFFAOYSA-N"
"CHEMBL1520";"VARDENAFIL";"BAY-389456|BAY38-9456|LEVITRA|VARDENAFIL|VIVANZA|Vardenafil";"Small molecule";"4.0";"488.61";"32";"120";"2.07";"112.90";"8";"1";"0";"8";"N";"0.52";"11.75";"6.21";"1.43";"1.40";"3";"MOL";"0";"34";"10";"1";"0";"488.2206";"-1.61";"NEUTRAL";"C23H32N6O4S";"CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12";"SECKRCOLJRRGGV-UHFFFAOYSA-N"
"CHEMBL1201342";"METHIXENE";"ATOSIL|METIXENE|Methixene";"Small molecule";"4.0";"309.48";"4";"9";"5.02";"3.24";"2";"0";"1";"2";"N";"0.77";"None";"9.34";"5.06";"3.13";"2";"MOL";"0";"22";"1";"0";"1";"309.1551";"-0.24";"BASE";"C20H23NS";"CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1";"MJFJKKXQDNNUJF-UHFFFAOYSA-N"
"CHEMBL589";"ROPINIROLE";"NSC-758917|ROPINIROLE|Requip|Ropinirole|SK&F 101468";"Small molecule";"4.0";"260.38";"38";"136";"2.85";"32.34";"2";"1";"0";"7";"N";"0.82";"12.27";"10.17";"3.06";"0.36";"1";"MOL";"0";"19";"3";"1";"0";"260.1889";"-0.47";"BASE";"C16H24N2O";"CCCN(CCC)CCc1cccc2c1CC(=O)N2";"UHSKFQJFRQCDBE-UHFFFAOYSA-N"
"CHEMBL4297229";"PRABOTULINUMTOXIN A";"ABP 450|ABP-450|ABP450|BOTULINUM TOXIN TYPE A COMPLEX|DWP-450|DWP450|Jeuveau|PRABOTULINUMTOXIN A|PRABOTULINUMTOXINA|PRABOTULINUMTOXINA XVFS|PRABOTULINUMTOXINA-XVFS";"Unknown";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1743007";"DARATUMUMAB";"3003-005|DARATUMUMAB|DARATUMUMAB-FIHJ|DARZALEX|HUMAX-CD 38|HuMax-CD38";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108027";"DULAGLUTIDE";"DULAGLUTIDE|LY-2189265|LY2189265|TRULICITY";"Protein";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3039545";"LUSPATERCEPT";"ACE-536|LUSPATERCEPT|LUSPATERCEPT AAMT|LUSPATERCEPT-AAMT|Reblozyl";"Protein";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4298183";"ATOLTIVIMAB";"ATOLTIVIMAB|ATOLTIVIMAB-EBGN|REGN-3470|REGN3470";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3990029";"RISANKIZUMAB";"655066-01|ABBV-066|BI-655066|BI655066|RISANKIZUMAB|RISANKIZUMAB RZAA|RISANKIZUMAB-RZAA|Skyrizi";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201607";"NATALIZUMAB";"AN100226M|ANTEGRAN|ANTEGREN|NATALIZUMAB|TYSABRI";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201573";"OPRELVEKIN";"INTERLEUKIN-11 (2-178)|Neumega|OPRELVEKIN";"Protein";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1743087";"VEDOLIZUMAB";"ENTYVIO|LDP-02|LDP02|MLN-0002|MLN-02|MLN0002|MLN02|VEDOLIZUMAB";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201586";"PALIVIZUMAB";"MEDI-493|PALIVIZUMAB|SYNAGIS|SYNAGIS ABBOSYNAGIS";"Antibody";"4.0";"";"2";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1237025";"PEGLOTICASE";"KRYSTEXXA|Krystexxa|PEGLOTICASE|Puricase";"Enzyme";"4.0";"";"2";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108041";"OCRELIZUMAB";"2H7|OCRELIZUMAB|OCREVUS|Ocrelizumab|PR-070769|PR070769|R-1594|RG-1594";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL841";"LOPERAMIDE";"Imodium|LOPERAMIDE|Loperamide";"Small molecule";"4.0";"477.05";"183";"1072";"5.09";"43.78";"3";"1";"1";"7";"N";"0.52";"13.96";"9.41";"4.77";"2.77";"3";"MOL";"0";"34";"4";"1";"1";"476.2231";"-0.36";"BASE";"C29H33ClN2O2";"CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1";"RDOIQAHITMMDAJ-UHFFFAOYSA-N"
"CHEMBL2110588";"ELIGLUSTAT";"CERDELGA|ELIGLUSTAT|GENZ 99067|GENZ-99067";"Small molecule";"4.0";"404.55";"4";"15";"3.43";"71.03";"5";"2";"0";"11";"N";"0.55";"13.51";"8.17";"3.21";"2.37";"1";"MOL";"0";"29";"6";"2";"0";"404.2675";"-0.22";"NEUTRAL";"C23H36N2O4";"CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2";"FJZZPCZKBUKGGU-AUSIDOKSSA-N"
"CHEMBL3039520";"LASMIDITAN";"COL-144|LASMIDITAN|LY573144|Lasmiditan";"Small molecule";"4.0";"377.37";"38";"1003";"3.28";"62.30";"4";"1";"0";"4";"N";"0.83";"12.23";"7.99";"3.30";"2.61";"2";"MOL";"0";"27";"5";"1";"0";"377.1351";"-1.44";"NEUTRAL";"C19H18F3N3O2";"CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1";"XEDHVZKDSYZQBF-UHFFFAOYSA-N"
"CHEMBL708";"ZIPRASIDONE";"CP-88059|Geodon|ZIPRADON|ZIPRASIDONE|Ziprasidone";"Small molecule";"4.0";"412.95";"65";"265";"3.81";"48.47";"5";"1";"0";"4";"N";"0.71";"12.21";"7.09";"4.30";"4.13";"3";"MOL";"0";"28";"5";"1";"0";"412.1125";"-1.57";"NEUTRAL";"C21H21ClN4OS";"O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1";"MVWVFYHBGMAFLY-UHFFFAOYSA-N"
"CHEMBL2095212";"MIRABEGRON";"BETANIS|BETMIGA|MIRABEGRON|MYRBETRIQ|MYRBETRIQ GRANULES|YM-178|YM178";"Small molecule";"4.0";"396.52";"33";"1029";"2.77";"100.27";"6";"4";"0";"9";"N";"0.42";"13.84";"9.62";"2.89";"0.70";"3";"MOL";"0";"28";"6";"5";"0";"396.1620";"-1.43";"BASE";"C21H24N4O2S";"Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1";"PBAPPPCECJKMCM-IBGZPJMESA-N"
"CHEMBL807";"MEMANTINE";"D-145|DRG-0267|MEMANTINE|Memantine|NSC-757843|Namenda";"Small molecule";"4.0";"179.31";"55";"263";"2.69";"26.02";"1";"1";"0";"0";"Y";"0.61";"None";"10.70";"2.07";"-0.78";"0";"MOL";"0";"13";"1";"2";"0";"179.1674";"0.53";"BASE";"C12H21N";"CC12CC3CC(C)(C1)CC(N)(C3)C2";"BUGYDGFZZOZRHP-UHFFFAOYSA-N"
"CHEMBL742";"KETAMINE";"ANAKET V|CALYPSOL|CLORKETAM 1000|DL-KETAMINE|IMALGENE 1000|KETALAR|KETAMINE|KETASOL 100|Ketamine|NARKETAN|NSC-70151|PMI-150|TEKAM|URSOTAMIN|VETAKET";"Small molecule";"4.0";"237.73";"154";"787";"2.90";"29.10";"2";"1";"0";"2";"Y";"0.86";"None";"7.16";"3.35";"3.15";"1";"MOL";"0";"16";"2";"1";"0";"237.0920";"0.02";"NEUTRAL";"C13H16ClNO";"CNC1(c2ccccc2Cl)CCCCC1=O";"YQEZLKZALYSWHR-UHFFFAOYSA-N"
"CHEMBL1095607";"REPROTEROL";"D-1959|REPROTEROL";"Small molecule";"4.0";"389.41";"2";"2";"-0.44";"134.54";"10";"4";"0";"7";"N";"0.40";"8.84";"9.66";"-1.19";"-2.34";"3";"MOL";"0";"28";"10";"4";"0";"389.1699";"-0.60";"BASE";"C18H23N5O5";"Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O";"WVLAAKXASPCBGT-UHFFFAOYSA-N"
"CHEMBL1180725";"PROPANTHELINE";"PROPANTHELINE|PROPANTHELINE CATION|PROPANTHELINE ION|Propantheline";"Small molecule";"4.0";"368.50";"20";"80";"4.73";"35.53";"3";"0";"0";"6";"N";"0.55";"None";"None";"0.36";"0.36";"2";"MOL";"0";"27";"4";"0";"0";"368.2220";"0.10";"NEUTRAL";"C23H30NO3+";"CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C";"VVWYOYDLCMFIEM-UHFFFAOYSA-N"
"CHEMBL15891";"LINDANE";"BENZENE HEXACHLORIDE GAMMA|BENZENE HEXACHLORIDE, GAMMA|ESODERM|GAMENE|GAMMA BENZENE HEXACHLORIDE|GAMMAHEXACHLORCYCLOHEXANE|Gamma Benzene Hydrochloride|Gammallin|Gammaxene|Gexane|HEXACHLORANE|HEXICIDE|Kwell|LINDANE|LINDANUM|LOREXANE|LOREXANE NO 3|NSC-755895|QUELLADA|Scabene|gamma-Hexachlorocyclohexane";"Small molecule";"4.0";"290.83";"34";"90";"3.64";"0.00";"0";"0";"0";"0";"N";"0.60";"None";"None";"4.35";"4.35";"0";"MOL";"0";"12";"0";"0";"0";"287.8601";"0.18";"None";"C6H6Cl6";"Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl";"JLYXXMFPNIAWKQ-GNIYUCBRSA-N"
"CHEMBL900";"ORPHENADRINE";"Disipal|Invagesic|MEFENAMINE|MIALGIN|Norflex|Norgesic|ORPHENADRIN|ORPHENADRINE|Orphenadrine|Orphengesic";"Small molecule";"4.0";"269.39";"129";"352";"3.66";"12.47";"2";"0";"0";"6";"N";"0.79";"None";"8.87";"4.17";"2.69";"2";"MOL";"0";"20";"2";"0";"0";"269.1780";"-0.72";"BASE";"C18H23NO";"Cc1ccccc1C(OCCN(C)C)c1ccccc1";"QVYRGXJJSLMXQH-UHFFFAOYSA-N"
"CHEMBL1495";"OXYPHENCYCLIMINE";"OXYPHENCYCLIMINE|Oxyphencyclimine";"Small molecule";"4.0";"344.46";"1";"1";"2.73";"62.13";"5";"1";"0";"5";"N";"0.83";"11.54";"9.27";"2.62";"0.86";"1";"MOL";"0";"25";"5";"1";"0";"344.2100";"-0.20";"BASE";"C20H28N2O3";"CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1";"DUDKAZCAISNGQN-UHFFFAOYSA-N"
"CHEMBL3183075";"NIZATIDINE";"ACINON|AXID AR|Axid|LY 139037|LY-139037|NIZATIDINE|NSC-759289|ZINGA 150|ZINGA 300";"Small molecule";"4.0";"331.47";"115";"700";"1.32";"83.33";"8";"2";"0";"10";"N";"0.38";"None";"6.54";"0.77";"0.72";"1";"MOL";"0";"21";"7";"2";"0";"331.1137";"-2.04";"NEUTRAL";"C12H21N5O2S2";"CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1";"SGXXNSQHWDMGGP-UHFFFAOYSA-N"
"CHEMBL282121";"MEBEVERINE";"ARLUY|MEBEVERINE";"Small molecule";"4.0";"429.56";"9";"14";"4.60";"57.23";"6";"0";"0";"13";"N";"0.34";"None";"10.31";"4.89";"2.08";"2";"MOL";"0";"31";"6";"0";"0";"429.2515";"-0.60";"BASE";"C25H35NO5";"CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1";"VYVKHNNGDFVQGA-UHFFFAOYSA-N"
"CHEMBL376488";"BEDAQUILINE";"BEDAQUILINE|R-207910|R207910|SIRTURO|TMC-207|TMC207";"Small molecule";"4.0";"555.52";"62";"504";"7.13";"45.59";"4";"1";"2";"8";"N";"0.22";"13.61";"8.91";"7.13";"5.61";"5";"MOL";"0";"37";"4";"1";"2";"554.1569";"-0.55";"BASE";"C32H31BrN2O2";"COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12";"QUIJNHUBAXPXFS-XLJNKUFUSA-N"
"CHEMBL612";"DEXTROAMPHETAMINE";"AMFETAMINE, (S)-|AMPHETAMINE, D-|D-AMPHETAMINE|DEXAMFETAMINE|DEXAMPHETAMINE|DEXIDRINE|DEXTROAMPHETAMINE|DEXTROAMPHETAMINE RESIN COMPLEX|Dexampex|Dexamphetamine|Dexedrine|Dextrostat|Ferndex|NSC-73713|XELSTRYM";"Small molecule";"4.0";"135.21";"28";"115";"1.58";"26.02";"1";"1";"0";"2";"Y";"0.65";"None";"10.01";"1.80";"-0.67";"1";"MOL";"0";"10";"1";"2";"0";"135.1048";"-0.02";"BASE";"C9H13N";"C[C@H](N)Cc1ccccc1";"KWTSXDURSIMDCE-QMMMGPOBSA-N"
"CHEMBL237500";"LINAGLIPTIN";"BI 1356|BI 1356 BS|BI-1356|BI-1356-BS|BI-1356BS|BS 1356 BS|BS-1356-BS|LINAGLIPTIN|TRADJENTA|TRAJENTA|TRAZENTA";"Small molecule";"4.0";"472.55";"37";"177";"1.15";"116.86";"10";"1";"0";"4";"N";"0.44";"None";"9.86";"2.80";"0.41";"4";"MOL";"0";"35";"10";"2";"0";"472.2335";"-1.31";"BASE";"C25H28N8O2";"CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C";"LTXREWYXXSTFRX-QGZVFWFLSA-N"
"CHEMBL30";"CIMETIDINE";"ACID-EZE|ACILOC|ACINIL|ACITAK 200|ACITAK 400|ACITAK 800|BRUMETIDINA|Brumetadina|CIMAL|CIMETIDINE|CIMETIDINUM|DYSPAMET|GALENAMET|GASTROMET|KENTAMET|NSC-335308|PEPTIMAX 200|PEPTIMAX 400|PEPTIMAX 800|SKF-92334|STOMEDINE|TAGADINE|TAGAMET 100|TAGAMET HB|TAGAMET HB 200|Tagamet|ULCEDIN|ULCIMET|ULCOMEDINA|ULTEC|Valmagen|ZITA";"Small molecule";"4.0";"252.35";"273";"2797";"0.60";"88.89";"4";"3";"0";"5";"N";"0.23";"13.38";"6.91";"-0.11";"-0.22";"1";"MOL";"0";"17";"6";"3";"0";"252.1157";"-1.18";"NEUTRAL";"C10H16N6S";"CN/C(=N\CCSCc1nc[nH]c1C)NC#N";"AQIXAKUUQRKLND-UHFFFAOYSA-N"
